497095,5.74712643678,4.12643678161,4.2183908046,4.32183908046,0.574712643678,0.0459770114943,0.310344827586,0.0689655172414,-0.397726732048
2505660,5.88912133891,4.23849372385,5.73430962343,5.52092050209,0.543933054393,0.0209205020921,0.374476987448,0.0606694560669,-0.107330637062
1037347,5.2380952381,3.90476190476,4.47619047619,4.71428571429,0.52380952381,0.0,0.333333333333,0.142857142857,0.031814131872
2561177,6.68571428571,4.22857142857,7.6,9.85714285714,0.571428571429,0.0,0.428571428571,0.0,0.575703322697
2541903,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,3.5625435854
2543717,6.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,-0.431774502739
2535890,7.25,4.5,5.58333333333,8.5,0.416666666667,0.0,0.5,0.0833333333333,0.32497399424
2541162,5.95100222717,3.99331848552,5.34966592428,5.61692650334,0.552338530067,0.0267260579065,0.358574610245,0.0623608017817,-0.103119499212
2539964,6.17842323651,4.08713692946,6.99170124481,7.14107883817,0.572614107884,0.0331950207469,0.323651452282,0.0705394190871,0.00302594093316
2543711,6.0108892922,4.05807622505,5.70598911071,5.93829401089,0.568058076225,0.0254083484574,0.337568058076,0.0689655172414,-0.0541686290338
2553631,6.16071428571,4.46428571429,4.85714285714,5.57142857143,0.607142857143,0.0,0.321428571429,0.0714285714286,-0.103392446484
2533031,5.98828696925,3.95021961933,6.56661786237,6.76134699854,0.633967789165,0.0234260614934,0.308931185944,0.0322108345534,0.135675180159
2559947,6.15789473684,4.23923444976,5.25837320574,4.88038277512,0.574162679426,0.0143540669856,0.358851674641,0.0526315789474,-0.0753027622077
2552301,5.69777777778,4.0,6.24666666667,6.3,0.624444444444,0.0177777777778,0.273333333333,0.0844444444444,0.067744990446
2558061,6.1388400703,4.06678383128,6.77504393673,7.10369068541,0.606326889279,0.0140597539543,0.305799648506,0.0738137082601,0.120824200659
2552296,6.76136363636,4.10227272727,7.28409090909,7.35227272727,0.625,0.0340909090909,0.284090909091,0.0568181818182,0.0397643619536
2553637,5.74099099099,4.05855855856,5.73423423423,6.1509009009,0.578828828829,0.0157657657658,0.322072072072,0.0833333333333,-0.070558893764
2557855,5.54927007299,3.86131386861,6.51824817518,6.77189781022,0.580291970803,0.0127737226277,0.330291970803,0.0766423357664,0.103457303969
2559152,5.85365853659,4.0,6.42682926829,6.43902439024,0.585365853659,0.0365853658537,0.280487804878,0.0975609756098,-0.0144383857859
2557856,6.05813953488,4.16279069767,8.82945736434,8.89147286822,0.624031007752,0.0542635658915,0.255813953488,0.0658914728682,0.0932319625953
71265,5.86811023622,4.01181102362,6.19094488189,6.1594488189,0.625984251969,0.0177165354331,0.271653543307,0.0846456692913,-0.0599226949035
2495139,6.06024096386,4.16465863454,4.79518072289,5.0,0.489959839357,0.0522088353414,0.377510040161,0.0803212851406,-0.377515836973
2557853,6.11340206186,3.86597938144,7.62886597938,7.81443298969,0.628865979381,0.020618556701,0.288659793814,0.0618556701031,0.171047622471
2532903,5.95192307692,4.16346153846,4.50961538462,4.59615384615,0.509615384615,0.0480769230769,0.394230769231,0.0480769230769,-0.469842914974
2557994,5.47619047619,4.28571428571,7.2380952381,7.95238095238,0.666666666667,0.0,0.238095238095,0.0952380952381,0.413875359668
2557995,6.23902439024,4.29268292683,7.54634146341,7.06341463415,0.614634146341,0.019512195122,0.29756097561,0.0634146341463,0.0680970044571
2557996,5.87647058824,4.04117647059,6.3,6.47058823529,0.558823529412,0.00588235294118,0.347058823529,0.0882352941176,0.0964063115641
2557997,6.04651162791,4.14311270125,6.19677996422,6.38640429338,0.626118067979,0.0268336314848,0.295169946333,0.0518783542039,0.0277550027846
2557859,5.94594594595,4.45945945946,5.7027027027,5.89189189189,0.540540540541,0.027027027027,0.378378378378,0.0540540540541,-0.276971382127
2557991,5.91881918819,4.09225092251,6.33948339483,6.28413284133,0.660516605166,0.0258302583026,0.273062730627,0.0405904059041,-0.0770875211657
2543488,5.97972972973,4.15709459459,6.05912162162,6.24155405405,0.552364864865,0.0287162162162,0.347972972973,0.0692567567568,-0.0598180894568
2556817,5.49180327869,3.73770491803,8.68852459016,8.77049180328,0.72131147541,0.0,0.262295081967,0.016393442623,0.3703713703
2556814,5.75,4.0,1.75,1.75,0.5,0.5,0.0,0.0,-2.57725939098
2558241,6.5,4.5,3.0,3.0,0.5,0.0,0.0,0.5,0.058393521589
2552429,5.70224719101,3.95505617978,4.97191011236,4.68539325843,0.494382022472,0.0168539325843,0.398876404494,0.0898876404494,-0.291536400151
2495136,6.11627906977,4.06976744186,7.20930232558,7.32558139535,0.604651162791,0.0,0.348837209302,0.046511627907,0.227229318245
2495190,6.14225941423,4.08368200837,6.32635983264,6.61715481172,0.600418410042,0.0251046025105,0.294979079498,0.0774058577406,0.0415479746351
2561103,6.16666666667,4.05555555556,7.72222222222,8.27777777778,0.583333333333,0.0,0.361111111111,0.0555555555556,0.522210961367
2558167,6.58333333333,4.25,3.58333333333,3.58333333333,0.5,0.0833333333333,0.416666666667,0.0,-0.876914664258
2561328,6.40594059406,4.16831683168,6.52475247525,6.77227722772,0.623762376238,0.029702970297,0.29702970297,0.049504950495,0.094567151621
2558248,5.90532544379,4.14792899408,4.76923076923,4.56804733728,0.514792899408,0.00591715976331,0.384615384615,0.094674556213,-0.154401883221
2532890,6.39175257732,4.01030927835,5.45360824742,5.81443298969,0.59793814433,0.020618556701,0.340206185567,0.0412371134021,-0.0965848577021
2560770,5.89285714286,4.08928571429,8.0,8.0,0.607142857143,0.0714285714286,0.303571428571,0.0178571428571,-0.00326522940154
2561318,6.06,3.975,7.675,7.645,0.625,0.02,0.31,0.045,0.195621909766
2560777,6.375,4.125,10.4375,9.1875,0.625,0.0,0.375,0.0,0.336777570757
2560774,5.35294117647,3.70588235294,12.7647058824,13.0588235294,0.647058823529,0.0,0.352941176471,0.0,0.403558212815
2560775,6.0375,4.2625,7.0875,7.1,0.6375,0.05,0.225,0.0875,-0.0182205466539
2550605,5.7619047619,3.7619047619,6.80952380952,7.28571428571,0.666666666667,0.0,0.285714285714,0.047619047619,-0.305813504041
2560779,4.0,3.0,20.0,20.0,1.0,0.0,0.0,0.0,1.07877154824
